bpmag-Gmag,bpmag-rpmag,bpmag-Jmag,bpmag-Hmag,bpmag-Kmag,bpmag-W1mag,bpmag-W2mag,Gmag-rpmag,Gmag-Jmag,Gmag-Hmag,Gmag-Kmag,Gmag-W1mag,Gmag-W2mag,rpmag-Jmag,rpmag-Hmag,rpmag-Kmag,rpmag-W1mag,rpmag-W2mag,Jmag-Hmag,Jmag-Kmag,Jmag-W1mag,Jmag-W2mag,Hmag-Kmag,Hmag-W1mag,Hmag-W2mag,Kmag-W1mag,Kmag-W2mag,W1mag-W2mag,class
1.8137,3.1292,5.6321,6.8331,7.5861,8.2391,8.8561,1.3155,3.8185,5.0195,5.7725,6.4255,7.0425,2.5029,3.7039,4.4569,5.1099,5.7269,1.2010,1.9540,2.6070,3.2240,0.7530,1.4060,2.0230,0.6530,1.2700,0.6170,Y
1.7826,3.0119,5.3134,6.2194,6.8194,7.5313,8.5853,1.2293,3.5308,4.4368,5.0368,5.7488,6.8028,2.3015,3.2074,3.8074,4.5194,5.5734,0.9060,1.5060,2.2180,3.2720,0.6000,1.3120,2.3660,0.7120,1.7660,1.0540,Y
1.3472,2.8178,5.1009,6.2829,7.4659,8.8769,8.9589,1.4706,3.7537,4.9357,6.1187,7.5297,7.6117,2.2831,3.4651,4.6481,6.0591,6.1411,1.1820,2.3650,3.7760,3.8580,1.1830,2.5940,2.6760,1.4110,1.4930,0.0820,Y
1.3630,2.7982,5.8470,7.3100,9.3500,10.7680,11.2400,1.4352,4.4840,5.9470,7.9870,9.4050,9.8770,3.0489,4.5119,6.5519,7.9699,8.4419,1.4630,3.5030,4.9210,5.3930,2.0400,3.4580,3.9300,1.4180,1.8900,0.4720,Y
2.0609,3.4211,5.7577,6.8097,7.2827,7.7617,8.0997,1.3602,3.6968,4.7488,5.2218,5.7008,6.0388,2.3366,3.3886,3.8616,4.3406,4.6786,1.0520,1.5250,2.0040,2.3420,0.4730,0.9520,1.2900,0.4790,0.8170,0.3380,Y
0.1208,1.5747,3.7264,5.1344,6.1014,7.1654,7.7044,1.4539,3.6056,5.0136,5.9806,7.0446,7.5836,2.1517,3.5597,4.5267,5.5907,6.1297,1.4080,2.3750,3.4390,3.9780,0.9670,2.0310,2.5700,1.0640,1.6030,0.5390,Y
1.9789,3.3079,6.0562,7.0212,7.5402,7.8982,8.5132,1.3290,4.0774,5.0424,5.5614,5.9194,6.5344,2.7483,3.7133,4.2323,4.5903,5.2053,0.9650,1.4840,1.8420,2.4570,0.5190,0.8770,1.4920,0.3580,0.9730,0.6150,Y
1.5055,2.8052,4.7915,5.9505,6.4535,7.3565,7.8075,1.2997,3.2860,4.4450,4.9480,5.8510,6.3020,1.9863,3.1453,3.6483,4.5513,5.0023,1.1590,1.6620,2.5650,3.0160,0.5030,1.4060,1.8570,0.9030,1.3540,0.4510,Y
2.1918,3.5908,5.9500,6.8110,7.2330,7.9120,8.3290,1.3990,3.7582,4.6192,5.0412,5.7202,6.1372,2.3592,3.2202,3.6422,4.3212,4.7382,0.8610,1.2830,1.9620,2.3790,0.4220,1.1010,1.5180,0.6790,1.0960,0.4170,Y
1.2534,2.8479,6.5698,7.9758,8.6998,9.3488,9.8958,1.5945,5.3163,6.7223,7.4463,8.0953,8.6423,3.7218,5.1278,5.8518,6.5008,7.0478,1.4060,2.1300,2.7790,3.3260,0.7240,1.3730,1.9200,0.6490,1.1960,0.5470,Y
1.1766,2.5641,5.7703,7.0693,7.7493,8.4713,8.9903,1.3874,4.5936,5.8926,6.5726,7.2946,7.8136,3.2062,4.5052,5.1852,5.9072,6.4262,1.2990,1.9790,2.7010,3.2200,0.6800,1.4020,1.9210,0.7220,1.2410,0.5190,Y
0.3519,2.0987,4.9203,5.9673,6.8273,7.9503,8.0383,1.7468,4.5684,5.6154,6.4754,7.5984,7.6864,2.8216,3.8686,4.7286,5.8516,5.9396,1.0470,1.9070,3.0300,3.1180,0.8600,1.9830,2.0710,1.1230,1.2110,0.0880,Y
1.4178,2.6309,5.0588,5.8498,6.9508,8.5208,8.6918,1.2131,3.6411,4.4321,5.5331,7.1031,7.2741,2.4279,3.2189,4.3199,5.8899,6.0609,0.7910,1.8920,3.4620,3.6330,1.1010,2.6710,2.8420,1.5700,1.7410,0.1710,Y
1.9346,3.2876,5.8737,6.7607,7.9787,9.1197,9.3917,1.3530,3.9391,4.8261,6.0441,7.1851,7.4571,2.5861,3.4731,4.6911,5.8321,6.1041,0.8870,2.1050,3.2460,3.5180,1.2180,2.3590,2.6310,1.1410,1.4130,0.2720,Y
0.5085,2.0478,5.6401,6.8131,7.6061,8.3251,9.0391,1.5393,5.1315,6.3045,7.0975,7.8165,8.5305,3.5922,4.7652,5.5582,6.2772,6.9912,1.1730,1.9660,2.6850,3.3990,0.7930,1.5120,2.2260,0.7190,1.4330,0.7140,Y
1.1217,2.4931,6.0125,7.2935,8.3005,9.6945,10.4715,1.3714,4.8908,6.1718,7.1788,8.5728,9.3498,3.5194,4.8004,5.8074,7.2014,7.9784,1.2810,2.2880,3.6820,4.4590,1.0070,2.4010,3.1780,1.3940,2.1710,0.7770,Y
1.4682,2.7845,4.7297,5.8007,7.9467,9.4537,10.0087,1.3164,3.2615,4.3325,6.4785,7.9855,8.5405,1.9452,3.0162,5.1622,6.6692,7.2242,1.0710,3.2170,4.7240,5.2790,2.1460,3.6530,4.2080,1.5070,2.0620,0.5550,Y
0.9878,2.3039,5.0926,6.2406,6.8036,7.6996,8.1416,1.3161,4.1048,5.2528,5.8158,6.7118,7.1538,2.7887,3.9367,4.4997,5.3957,5.8377,1.1480,1.7110,2.6070,3.0490,0.5630,1.4590,1.9010,0.8960,1.3380,0.4420,Y
0.8633,2.7136,6.1754,7.8124,8.8644,10.0394,10.8814,1.8503,5.3120,6.9490,8.0010,9.1760,10.0180,3.4618,5.0988,6.1508,7.3258,8.1678,1.6370,2.6890,3.8640,4.7060,1.0520,2.2270,3.0690,1.1750,2.0170,0.8420,Y
2.2276,3.6648,6.1272,6.8392,7.3022,7.7642,8.2892,1.4372,3.8997,4.6117,5.0747,5.5367,6.0617,2.4624,3.1744,3.6374,4.0994,4.6244,0.7120,1.1750,1.6370,2.1620,0.4630,0.9250,1.4500,0.4620,0.9870,0.5250,Y
1.4393,2.6336,4.6575,5.7165,6.1825,7.2535,7.6675,1.1943,3.2181,4.2771,4.7431,5.8141,6.2281,2.0239,3.0829,3.5489,4.6199,5.0339,1.0590,1.5250,2.5960,3.0100,0.4660,1.5370,1.9510,1.0710,1.4850,0.4140,Y
1.6503,3.0107,5.4425,6.5335,7.2055,8.1005,8.6725,1.3604,3.7923,4.8833,5.5553,6.4503,7.0223,2.4318,3.5228,4.1948,5.0898,5.6618,1.0910,1.7630,2.6580,3.2300,0.6720,1.5670,2.1390,0.8950,1.4670,0.5720,Y
1.5004,3.5482,8.6362,10.3322,11.1872,12.0402,12.8042,2.0478,7.1358,8.8318,9.6868,10.5398,11.3038,5.0880,6.7840,7.6390,8.4920,9.2560,1.6960,2.5510,3.4040,4.1680,0.8550,1.7080,2.4720,0.8530,1.6170,0.7640,Y
1.4100,3.0330,6.8613,8.5923,9.5933,10.7673,11.2633,1.6231,5.4513,7.1823,8.1833,9.3573,9.8533,3.8282,5.5592,6.5602,7.7342,8.2302,1.7310,2.7320,3.9060,4.4020,1.0010,2.1750,2.6710,1.1740,1.6700,0.4960,Y
1.5311,2.7263,4.5937,5.4567,5.7877,6.1557,6.3157,1.1952,3.0626,3.9256,4.2566,4.6246,4.7846,1.8673,2.7303,3.0613,3.4293,3.5893,0.8630,1.1940,1.5620,1.7220,0.3310,0.6990,0.8590,0.3680,0.5280,0.1600,Y
0.8027,2.2727,4.9446,6.9766,8.0936,8.9176,9.5646,1.4699,4.1419,6.1739,7.2909,8.1149,8.7619,2.6720,4.7040,5.8210,6.6450,7.2920,2.0320,3.1490,3.9730,4.6200,1.1170,1.9410,2.5880,0.8240,1.4710,0.6470,Y
1.0082,2.0216,3.6622,5.0582,6.8472,7.8132,8.2282,1.0135,2.6540,4.0500,5.8390,6.8050,7.2200,1.6405,3.0365,4.8255,5.7915,6.2065,1.3960,3.1850,4.1510,4.5660,1.7890,2.7550,3.1700,0.9660,1.3810,0.4150,Y
1.2082,2.4632,4.1444,5.2844,5.9994,7.0644,7.5614,1.2549,2.9362,4.0762,4.7912,5.8562,6.3532,1.6813,2.8213,3.5363,4.6013,5.0983,1.1400,1.8550,2.9200,3.4170,0.7150,1.7800,2.2770,1.0650,1.5620,0.4970,Y
1.9299,3.3683,5.5101,6.8231,7.2961,7.7901,8.2791,1.4384,3.5802,4.8932,5.3662,5.8602,6.3492,2.1418,3.4548,3.9278,4.4218,4.9108,1.3130,1.7860,2.2800,2.7690,0.4730,0.9670,1.4560,0.4940,0.9830,0.4890,Y
1.6529,2.9020,5.0147,5.9297,6.3287,6.8647,7.4827,1.2491,3.3618,4.2768,4.6758,5.2118,5.8298,2.1127,3.0277,3.4267,3.9627,4.5807,0.9150,1.3140,1.8500,2.4680,0.3990,0.9350,1.5530,0.5360,1.1540,0.6180,Y
1.7108,2.9636,5.1965,6.2585,6.6585,7.2705,7.6335,1.2528,3.4857,4.5477,4.9477,5.5597,5.9227,2.2329,3.2949,3.6949,4.3069,4.6699,1.0620,1.4620,2.0740,2.4370,0.4000,1.0120,1.3750,0.6120,0.9750,0.3630,Y
0.8795,2.6943,6.8302,8.5612,9.4782,10.4282,11.3662,1.8148,5.9507,7.6817,8.5987,9.5487,10.4867,4.1359,5.8669,6.7839,7.7339,8.6719,1.7310,2.6480,3.5980,4.5360,0.9170,1.8670,2.8050,0.9500,1.8880,0.9380,Y
2.1189,3.5447,6.3802,7.7972,8.3922,8.9112,9.2242,1.4257,4.2613,5.6783,6.2733,6.7923,7.1053,2.8355,4.2525,4.8475,5.3665,5.6795,1.4170,2.0120,2.5310,2.8440,0.5950,1.1140,1.4270,0.5190,0.8320,0.3130,Y
1.5286,2.7334,4.4278,6.0008,7.6408,8.9998,9.5188,1.2048,2.8993,4.4723,6.1123,7.4713,7.9903,1.6944,3.2674,4.9074,6.2664,6.7854,1.5730,3.2130,4.5720,5.0910,1.6400,2.9990,3.5180,1.3590,1.8780,0.5190,Y
0.8766,2.1005,5.8752,7.4522,8.5162,9.0652,9.9392,1.2239,4.9986,6.5756,7.6396,8.1886,9.0626,3.7747,5.3517,6.4157,6.9647,7.8387,1.5770,2.6410,3.1900,4.0640,1.0640,1.6130,2.4870,0.5490,1.4230,0.8740,Y
2.0760,3.5237,6.2411,7.2881,7.8621,8.2181,8.7771,1.4477,4.1651,5.2121,5.7861,6.1421,6.7011,2.7174,3.7644,4.3384,4.6944,5.2534,1.0470,1.6210,1.9770,2.5360,0.5740,0.9300,1.4890,0.3560,0.9150,0.5590,Y
1.7917,3.1418,5.8016,6.8396,7.4336,8.2336,8.7006,1.3502,4.0099,5.0479,5.6419,6.4419,6.9089,2.6597,3.6977,4.2917,5.0917,5.5587,1.0380,1.6320,2.4320,2.8990,0.5940,1.3940,1.8610,0.8000,1.2670,0.4670,Y
1.9748,3.3073,5.8891,7.1241,7.8631,8.8651,9.6971,1.3324,3.9143,5.1493,5.8883,6.8903,7.7223,2.5818,3.8168,4.5558,5.5578,6.3898,1.2350,1.9740,2.9760,3.8080,0.7390,1.7410,2.5730,1.0020,1.8340,0.8320,Y
2.5747,4.0570,7.6908,9.2888,10.3048,11.0288,12.0648,1.4823,5.1161,6.7141,7.7301,8.4541,9.4901,3.6339,5.2319,6.2479,6.9719,8.0079,1.5980,2.6140,3.3380,4.3740,1.0160,1.7400,2.7760,0.7240,1.7600,1.0360,Y
2.0131,3.4195,6.0064,7.2124,7.9874,8.8324,9.4224,1.4064,3.9933,5.1993,5.9743,6.8193,7.4093,2.5869,3.7929,4.5679,5.4129,6.0029,1.2060,1.9810,2.8260,3.4160,0.7750,1.6200,2.2100,0.8450,1.4350,0.5900,Y
-0.4485,1.2022,4.9884,6.7534,7.7674,8.7764,9.6294,1.6508,5.4369,7.2019,8.2159,9.2249,10.0779,3.7861,5.5511,6.5651,7.5741,8.4271,1.7650,2.7790,3.7880,4.6410,1.0140,2.0230,2.8760,1.0090,1.8620,0.8530,Y
1.0954,2.1232,3.6335,4.7275,5.0605,5.7535,5.7405,1.0278,2.5381,3.6321,3.9651,4.6581,4.6451,1.5104,2.6044,2.9374,3.6304,3.6174,1.0940,1.4270,2.1200,2.1070,0.3330,1.0260,1.0130,0.6930,0.6800,-0.0130,Y
1.8346,3.1128,5.4084,6.5654,7.0854,7.6214,7.8664,1.2782,3.5738,4.7308,5.2508,5.7868,6.0318,2.2956,3.4526,3.9726,4.5086,4.7536,1.1570,1.6770,2.2130,2.4580,0.5200,1.0560,1.3010,0.5360,0.7810,0.2450,Y
1.3011,2.4160,4.3361,5.1261,5.8121,6.5241,6.3671,1.1150,3.0350,3.8250,4.5110,5.2230,5.0660,1.9201,2.7101,3.3961,4.1081,3.9511,0.7900,1.4760,2.1880,2.0310,0.6860,1.3980,1.2410,0.7120,0.5550,-0.1570,Y
2.2125,3.6829,6.4978,7.1518,7.6588,8.2068,8.8608,1.4704,4.2853,4.9393,5.4463,5.9943,6.6483,2.8149,3.4689,3.9759,4.5239,5.1779,0.6540,1.1610,1.7090,2.3630,0.5070,1.0550,1.7090,0.5480,1.2020,0.6540,Y
1.6144,2.9514,5.4445,6.3625,6.9045,7.9745,8.3385,1.3369,3.8301,4.7481,5.2901,6.3601,6.7241,2.4932,3.4112,3.9532,5.0232,5.3872,0.9180,1.4600,2.5300,2.8940,0.5420,1.6120,1.9760,1.0700,1.4340,0.3640,Y
1.9112,3.3307,5.8033,6.8483,7.2653,7.8823,8.3173,1.4195,3.8921,4.9371,5.3541,5.9711,6.4061,2.4726,3.5176,3.9346,4.5516,4.9866,1.0450,1.4620,2.0790,2.5140,0.4170,1.0340,1.4690,0.6170,1.0520,0.4350,Y
1.1225,2.1626,3.8006,4.4026,4.6656,4.6986,3.5756,1.0401,2.6781,3.2801,3.5431,3.5761,2.4531,1.6380,2.2400,2.5030,2.5360,1.4130,0.6020,0.8650,0.8980,-0.2250,0.2630,0.2960,-0.8270,0.0330,-1.0900,-1.1230,Y
1.6707,2.9991,5.4613,6.6993,7.2413,7.5563,8.0033,1.3284,3.7906,5.0286,5.5706,5.8856,6.3326,2.4623,3.7003,4.2423,4.5573,5.0043,1.2380,1.7800,2.0950,2.5420,0.5420,0.8570,1.3040,0.3150,0.7620,0.4470,Y
2.1549,3.5648,6.0213,7.0623,7.5823,8.2293,8.8043,1.4099,3.8664,4.9074,5.4274,6.0744,6.6494,2.4565,3.4975,4.0175,4.6645,5.2395,1.0410,1.5610,2.2080,2.7830,0.5200,1.1670,1.7420,0.6470,1.2220,0.5750,Y
1.8453,3.5917,6.4671,7.7001,8.2141,9.0491,9.5321,1.7464,4.6219,5.8549,6.3689,7.2039,7.6869,2.8754,4.1084,4.6224,5.4574,5.9404,1.2330,1.7470,2.5820,3.0650,0.5140,1.3490,1.8320,0.8350,1.3180,0.4830,Y
0.8196,1.7289,3.1686,3.9866,4.4576,5.3666,5.8796,0.9093,2.3490,3.1670,3.6380,4.5470,5.0600,1.4397,2.2577,2.7287,3.6377,4.1507,0.8180,1.2890,2.1980,2.7110,0.4710,1.3800,1.8930,0.9090,1.4220,0.5130,Y
1.5932,3.3177,8.0605,9.6905,10.6375,11.6175,11.9525,1.7244,6.4673,8.0973,9.0443,10.0243,10.3593,4.7429,6.3729,7.3199,8.2999,8.6349,1.6300,2.5770,3.5570,3.8920,0.9470,1.9270,2.2620,0.9800,1.3150,0.3350,Y
1.6052,3.1787,6.1040,7.3950,8.3060,9.4130,10.0720,1.5736,4.4989,5.7899,6.7009,7.8079,8.4669,2.9253,4.2163,5.1273,6.2343,6.8933,1.2910,2.2020,3.3090,3.9680,0.9110,2.0180,2.6770,1.1070,1.7660,0.6590,Y
1.7015,3.1555,5.6905,6.5345,6.9935,7.3865,7.7725,1.4540,3.9890,4.8330,5.2919,5.6850,6.0710,2.5350,3.3790,3.8380,4.2310,4.6170,0.8440,1.3030,1.6960,2.0820,0.4590,0.8520,1.2380,0.3930,0.7790,0.3860,Y
1.7552,3.0598,5.5035,6.4405,6.8365,7.7925,8.5065,1.3046,3.7483,4.6853,5.0813,6.0373,6.7513,2.4437,3.3807,3.7767,4.7327,5.4467,0.9370,1.3330,2.2890,3.0030,0.3960,1.3520,2.0660,0.9560,1.6700,0.7140,Y
0.1568,1.7539,5.0597,6.3537,7.0387,7.6737,8.4697,1.5971,4.9029,6.1969,6.8819,7.5169,8.3129,3.3058,4.5998,5.2848,5.9198,6.7158,1.2940,1.9790,2.6140,3.4100,0.6850,1.3200,2.1160,0.6350,1.4310,0.7960,Y
1.7168,3.1641,5.3397,6.3167,6.6577,7.0257,7.2517,1.4473,3.6229,4.5999,4.9409,5.3089,5.5349,2.1756,3.1526,3.4936,3.8616,4.0876,0.9770,1.3180,1.6860,1.9120,0.3410,0.7090,0.9350,0.3680,0.5940,0.2260,Y
2.4102,3.8115,6.5674,7.7854,8.3874,9.5074,10.1224,1.4012,4.1571,5.3751,5.9771,7.0971,7.7121,2.7559,3.9739,4.5759,5.6959,6.3109,1.2180,1.8200,2.9400,3.5550,0.6020,1.7220,2.3370,1.1200,1.7350,0.6150,Y
0.9002,2.5454,5.5284,6.4754,7.2314,8.0794,8.9164,1.6452,4.6282,5.5752,6.3312,7.1792,8.0162,2.9830,3.9300,4.6860,5.5340,6.3710,0.9470,1.7030,2.5510,3.3880,0.7560,1.6040,2.4410,0.8480,1.6850,0.8370,Y
0.8198,1.7738,3.1760,4.0660,4.3470,5.0160,5.0530,0.9540,2.3562,3.2462,3.5272,4.1962,4.2332,1.4022,2.2922,2.5732,3.2422,3.2792,0.8900,1.1710,1.8400,1.8770,0.2810,0.9500,0.9870,0.6690,0.7060,0.0370,Y
1.2138,2.9465,8.6334,11.3194,12.5004,13.0204,13.3414,1.7327,7.4197,10.1057,11.2867,11.8067,12.1277,5.6869,8.3729,9.5539,10.0739,10.3949,2.6860,3.8670,4.3870,4.7080,1.1810,1.7010,2.0220,0.5200,0.8410,0.3210,Y
2.0122,3.4764,6.4968,8.0328,9.1848,10.4358,11.0008,1.4642,4.4846,6.0206,7.1726,8.4236,8.9886,3.0203,4.5563,5.7083,6.9593,7.5243,1.5360,2.6880,3.9390,4.5040,1.1520,2.4030,2.9680,1.2510,1.8160,0.5650,Y
1.0668,2.5634,6.5001,7.9301,8.7471,9.6911,10.4911,1.4966,5.4334,6.8634,7.6804,8.6244,9.4244,3.9367,5.3667,6.1837,7.1277,7.9277,1.4300,2.2470,3.1910,3.9910,0.8170,1.7610,2.5610,0.9440,1.7440,0.8000,Y
1.2488,2.3388,4.2301,5.5391,6.2561,6.8791,6.3311,1.0900,2.9813,4.2903,5.0073,5.6303,5.0823,1.8914,3.2004,3.9174,4.5404,3.9924,1.3090,2.0260,2.6490,2.1010,0.7170,1.3400,0.7920,0.6230,0.0750,-0.5480,Y
1.1179,2.8078,8.1957,10.8397,12.4887,13.8667,14.8657,1.6899,7.0778,9.7218,11.3708,12.7488,13.7478,5.3879,8.0319,9.6809,11.0589,12.0579,2.6440,4.2930,5.6710,6.6700,1.6490,3.0270,4.0260,1.3780,2.3770,0.9990,Y
1.6022,2.8219,4.9385,6.0215,6.3895,6.8175,7.1855,1.2197,3.3363,4.4193,4.7873,5.2153,5.5833,2.1166,3.1996,3.5676,3.9956,4.3636,1.0830,1.4510,1.8790,2.2470,0.3680,0.7960,1.1640,0.4280,0.7960,0.3680,Y
2.0942,3.4032,5.9416,6.9836,7.5136,8.0586,8.0616,1.3090,3.8474,4.8894,5.4194,5.9644,5.9674,2.5385,3.5805,4.1105,4.6555,4.6585,1.0420,1.5720,2.1170,2.1200,0.5300,1.0750,1.0780,0.5450,0.5480,0.0030,Y
1.3257,2.4984,4.6832,5.3372,5.7522,6.5842,6.8512,1.1727,3.3575,4.0115,4.4265,5.2585,5.5255,2.1849,2.8389,3.2539,4.0859,4.3529,0.6540,1.0690,1.9010,2.1680,0.4150,1.2470,1.5140,0.8320,1.0990,0.2670,Y
2.4625,3.8947,7.1988,8.5758,9.3288,9.7448,10.2588,1.4323,4.7363,6.1133,6.8663,7.2823,7.7963,3.3041,4.6811,5.4341,5.8501,6.3641,1.3770,2.1300,2.5460,3.0600,0.7530,1.1690,1.6830,0.4160,0.9300,0.5140,Y
2.1459,3.4998,5.8597,6.9527,7.4337,8.2067,8.9977,1.3540,3.7138,4.8068,5.2878,6.0608,6.8518,2.3598,3.4528,3.9338,4.7068,5.4978,1.0930,1.5740,2.3470,3.1380,0.4810,1.2540,2.0450,0.7730,1.5640,0.7910,Y
1.4989,2.7091,4.7215,5.8325,6.4665,7.6475,8.3395,1.2102,3.2226,4.3336,4.9676,6.1486,6.8406,2.0124,3.1234,3.7574,4.9384,5.6304,1.1110,1.7450,2.9260,3.6180,0.6340,1.8150,2.5070,1.1810,1.8730,0.6920,Y
1.3670,2.6653,5.1127,6.1007,6.7287,7.3877,7.3157,1.2984,3.7458,4.7338,5.3618,6.0208,5.9488,2.4474,3.4354,4.0634,4.7224,4.6504,0.9880,1.6160,2.2750,2.2030,0.6280,1.2870,1.2150,0.6590,0.5870,-0.0720,Y
1.8592,3.2147,5.7764,7.0974,7.9154,8.9374,9.6344,1.3555,3.9172,5.2382,6.0562,7.0782,7.7752,2.5617,3.8827,4.7007,5.7227,6.4197,1.3210,2.1390,3.1610,3.8580,0.8180,1.8400,2.5370,1.0220,1.7190,0.6970,Y
1.5689,3.0088,5.8052,6.8732,7.0602,7.9352,8.1072,1.4399,4.2363,5.3043,5.4913,6.3663,6.5383,2.7964,3.8644,4.0514,4.9264,5.0984,1.0680,1.2550,2.1300,2.3020,0.1870,1.0620,1.2340,0.8750,1.0470,0.1720,Y
0.6337,2.1288,5.5090,6.9770,7.5960,8.6310,9.1840,1.4950,4.8753,6.3433,6.9623,7.9973,8.5503,3.3803,4.8483,5.4673,6.5023,7.0553,1.4680,2.0870,3.1220,3.6750,0.6190,1.6540,2.2070,1.0350,1.5880,0.5530,Y
0.9218,2.6183,6.3112,8.2292,9.4492,10.8122,11.6502,1.6965,5.3895,7.3075,8.5275,9.8905,10.7285,3.6929,5.6109,6.8309,8.1939,9.0319,1.9180,3.1380,4.5010,5.3390,1.2200,2.5830,3.4210,1.3630,2.2010,0.8380,Y
3.1760,4.7764,8.0814,9.1334,9.7334,10.2334,10.6364,1.6003,4.9054,5.9574,6.5574,7.0574,7.4604,3.3050,4.3570,4.9570,5.4570,5.8600,1.0520,1.6520,2.1520,2.5550,0.6000,1.1000,1.5030,0.5000,0.9030,0.4030,Y
1.5902,3.1600,6.4677,7.4617,8.1767,8.9767,9.7307,1.5698,4.8775,5.8715,6.5865,7.3865,8.1405,3.3077,4.3017,5.0167,5.8167,6.5707,0.9940,1.7090,2.5090,3.2630,0.7150,1.5150,2.2690,0.8000,1.5540,0.7540,Y
1.7563,3.1465,6.0130,7.1460,7.7780,8.4910,8.9620,1.3902,4.2568,5.3898,6.0218,6.7348,7.2058,2.8666,3.9996,4.6316,5.3446,5.8156,1.1330,1.7650,2.4780,2.9490,0.6320,1.3450,1.8160,0.7130,1.1840,0.4710,Y
1.0291,2.4551,5.4221,6.2921,7.2611,8.1021,8.3601,1.4260,4.3930,5.2630,6.2320,7.0730,7.3310,2.9670,3.8370,4.8060,5.6470,5.9050,0.8700,1.8390,2.6800,2.9380,0.9690,1.8100,2.0680,0.8410,1.0990,0.2580,Y
1.4361,2.6202,4.6590,5.5820,6.0080,7.3030,7.8220,1.1841,3.2229,4.1459,4.5719,5.8669,6.3859,2.0388,2.9618,3.3878,4.6828,5.2018,0.9230,1.3490,2.6440,3.1630,0.4260,1.7210,2.2400,1.2950,1.8140,0.5190,Y
1.5990,3.4433,10.1586,12.7906,14.2696,14.6196,15.3476,1.8443,8.5596,11.1916,12.6706,13.0206,13.7486,6.7153,9.3473,10.8263,11.1763,11.9043,2.6320,4.1110,4.4610,5.1890,1.4790,1.8290,2.5570,0.3500,1.0780,0.7280,Y
1.3458,2.5585,5.7243,7.6243,9.0473,10.0483,11.0243,1.2127,4.3785,6.2785,7.7015,8.7025,9.6785,3.1658,5.0658,6.4888,7.4898,8.4658,1.9000,3.3230,4.3240,5.3000,1.4230,2.4240,3.4000,1.0010,1.9770,0.9760,Y
2.3594,3.9753,7.4509,9.0619,10.0129,11.6069,12.7779,1.6159,5.0914,6.7024,7.6534,9.2474,10.4184,3.4756,5.0866,6.0376,7.6316,8.8026,1.6110,2.5620,4.1560,5.3270,0.9510,2.5450,3.7160,1.5940,2.7650,1.1710,Y
2.1840,3.6398,6.6362,7.8612,8.4222,9.1982,9.3832,1.4557,4.4522,5.6772,6.2382,7.0142,7.1992,2.9965,4.2215,4.7825,5.5585,5.7435,1.2250,1.7860,2.5620,2.7470,0.5610,1.3370,1.5220,0.7760,0.9610,0.1850,Y
1.1248,2.8586,7.0082,8.3662,9.1762,11.9362,13.2722,1.7338,5.8834,7.2414,8.0514,10.8114,12.1474,4.1496,5.5076,6.3176,9.0776,10.4136,1.3580,2.1680,4.9280,6.2640,0.8100,3.5700,4.9060,2.7600,4.0960,1.3360,Y
1.9083,3.2539,5.3508,6.1768,6.5128,6.8538,7.3868,1.3456,3.4425,4.2685,4.6045,4.9455,5.4785,2.0969,2.9229,3.2589,3.5999,4.1329,0.8260,1.1620,1.5030,2.0360,0.3360,0.6770,1.2100,0.3410,0.8740,0.5330,Y
1.4944,2.6868,4.7855,5.8365,6.2905,6.9755,7.2765,1.1924,3.2911,4.3421,4.7961,5.4811,5.7821,2.0988,3.1498,3.6038,4.2888,4.5898,1.0510,1.5050,2.1900,2.4910,0.4540,1.1390,1.4400,0.6850,0.9860,0.3010,Y
0.1893,1.7348,4.8876,6.1966,6.5346,7.5256,8.0126,1.5455,4.6983,6.0073,6.3453,7.3363,7.8233,3.1528,4.4618,4.7998,5.7908,6.2778,1.3090,1.6470,2.6380,3.1250,0.3380,1.3290,1.8160,0.9910,1.4780,0.4870,Y
1.1098,2.4216,4.3516,5.4396,6.0996,7.0236,7.5406,1.3119,3.2419,4.3299,4.9899,5.9139,6.4309,1.9300,3.0180,3.6780,4.6020,5.1190,1.0880,1.7480,2.6720,3.1890,0.6600,1.5840,2.1010,0.9240,1.4410,0.5170,Y
1.2299,2.2836,4.0404,5.1814,7.3334,8.5504,9.8624,1.0538,2.8105,3.9515,6.1035,7.3205,8.6325,1.7567,2.8977,5.0497,6.2667,7.5787,1.1410,3.2930,4.5100,5.8220,2.1520,3.3690,4.6810,1.2170,2.5290,1.3120,Y
1.5754,2.8333,4.7320,6.0520,6.7900,8.2060,10.3810,1.2578,3.1566,4.4766,5.2146,6.6306,8.8056,1.8988,3.2188,3.9568,5.3728,7.5478,1.3200,2.0580,3.4740,5.6490,0.7380,2.1540,4.3290,1.4160,3.5910,2.1750,Y
1.1538,2.2364,3.8906,4.5636,4.8836,5.8086,6.2576,1.0826,2.7369,3.4099,3.7299,4.6549,5.1039,1.6543,2.3273,2.6473,3.5723,4.0213,0.6730,0.9930,1.9180,2.3670,0.3200,1.2450,1.6940,0.9250,1.3740,0.4490,Y
1.8858,3.3282,5.9104,6.9374,7.3184,7.9374,8.3944,1.4424,4.0246,5.0516,5.4326,6.0516,6.5086,2.5822,3.6092,3.9902,4.6092,5.0662,1.0270,1.4080,2.0270,2.4840,0.3810,1.0000,1.4570,0.6190,1.0760,0.4570,Y
